9.090000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.701000000000000000e+03,6.510000000000000000e+02,9.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.735000000000000000e+03,3.747000000000000000e+03,1.705000000000000000e+03,2.940000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.039700000000000000e+04,5.034000000000000000e+03,1.087000000000000000e+03,1.760000000000000000e+02,0.000000000000000000e+00,3.100000000000000000e+01,0.000000000000000000e+00
1.199600000000000000e+04,5.745000000000000000e+03,3.033000000000000000e+03,2.930000000000000000e+02,1.100000000000000000e+02,3.200000000000000000e+01,8.000000000000000000e+00
